tr,country,name,germany,Q2a,Q3a,eu1,eu2,eu3,eu4,imm1,imm2,imm3,imm4,imm5,imm6,ref1,male,age,edu,income,unemployed,lrscale,eu_best,eu_worst
0,1,France,0,7,8,0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,39,5,6,0,6,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Spain,0,10,1,0,0.5,0.5,0.25,0,0,0,0,0.5,0,0,1,66,4,3,0,7,Support for deprived regions,Unemployment
0,1,Spain,0,14,8,0,0.5,0.25,0.5,0.75,0,0.25,0,0,0,0.5,0,32,4,3,0,5,,"Bureaucracy and 
 excessive regulation"
0,0,Italy,,5,3,0,0.5,0.5,0.5,0.25,0.25,0,0.25,0.25,0.25,0.5,1,36,7,1,0,7,"Removing borders 
 between states",Mass immigration
0,1,Belgium,0,7,3,0,1,0.25,0.25,0.25,0.5,0.75,0,0,0.25,0.75,1,67,2,3,0,4,The Euro currency,Mass immigration
0,1,Germany,1,1,6,1,0.25,1,0.75,1,1,1,1,1,0.75,0.5,1,54,3,6,0,5,"Peace on the 
 European continent",The refugee crisis
0,1,Spain,0,5,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,25,4,3,0,5,"Removing borders 
 between states",Mass immigration
0,0,United Kingdom,,1,8,0,0,0,0,0.75,0.75,0,0.25,0.5,0,0.25,0,52,6,3,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Belgium,0,7,9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,26,1,1,0,7,The Euro currency,Lack of democracy
0,1,Germany,1,10,9,0.5,0,0.5,0.5,0.75,1,1,0.75,0.75,0.75,0.5,0,32,5,3,0,4,Support for deprived regions,Lack of democracy
0,1,Spain,0,3,4,1,1,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,1,1,53,5,4,0,2,The EU single market,Economic austerity
0,1,Belgium,0,4,5,0,0,0.25,0.25,1,1,1,1,1,1,1,0,54,1,3,0,1,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,Belgium,0,7,3,1,0.5,0,0.25,0.25,0.5,0.25,0,0,0,0,0,62,7,5,0,3,The Euro currency,Mass immigration
0,1,Greece,0,6,9,0,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0,39,6,3,0,3,Influence of Europe in the world,Lack of democracy
0,1,Belgium,0,6,6,0.5,0.5,0,0,0,0,0,0,0,0,0,0,49,3,4,0,9,Influence of Europe in the world,The refugee crisis
0,1,Spain,0,14,4,0,0.5,0.25,0.5,0,0,0.25,0,0.5,0.75,0.25,0,29,3,4,0,3,,Economic austerity
0,0,Italy,,4,3,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0,29,6,2,1,5,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Greece,0,4,4,0,0.25,0.5,0.75,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0,34,6,3,0,5,"Freedom to live and 
 work across the EU",Economic austerity
0,0,Italy,,14,3,0,0.25,0.75,0.25,0,0.25,0,0,0.75,0.25,0,1,45,3,4,0,7,,Mass immigration
0,0,Italy,,5,1,0.5,0.5,0.5,0.75,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0,34,7,1,0,5,"Removing borders 
 between states",Unemployment
0,1,Belgium,0,7,3,0.5,0.75,0.25,0.25,0,0.75,0,1,0.25,0.25,0,1,65,3,4,0,3,The Euro currency,Mass immigration
0,1,Greece,0,4,4,0,0,0.25,0.25,0,0.25,0,0,0.25,0,0.25,1,33,7,3,0,8,"Freedom to live and 
 work across the EU",Economic austerity
0,1,Hungary,0,1,6,1,0.75,0.25,0.25,0.25,1,0.25,0.75,0.25,0.75,0.75,1,63,3,1,0,0,"Peace on the 
 European continent",The refugee crisis
0,1,France,0,14,12,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,38,5,5,0,10,,None
0,1,Greece,0,4,3,0,0.5,0.25,0.75,0.25,0.25,0.5,0.75,0.25,0.25,0.5,0,39,3,3,0,5,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Belgium,0,8,4,1,0.75,0.5,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0.75,1,35,7,1,0,5,A European identity,Economic austerity
0,1,Spain,0,7,3,0.5,0.75,0.5,0.25,0,0,0,0,0.25,0,0,1,22,4,3,0,6,The Euro currency,Mass immigration
0,1,Spain,0,12,2,0,0.25,0.75,0.75,0.75,0.5,0.5,0,0,0.25,0.5,1,68,4,5,0,6,Higher standards for consumers,Loss of national sovereignty
0,1,Belgium,0,4,3,0,0.5,0.25,0.5,0.25,0.75,0.25,0.25,0.25,1,0,0,72,3,3,0,1,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Belgium,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,61,2,5,0,7,"Peace on the 
 European continent",Mass immigration
0,0,Italy,,4,4,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0,47,4,,0,5,"Freedom to live and 
 work across the EU",Economic austerity
0,1,Hungary,0,10,3,1,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0,0.5,0.5,1,39,5,2,0,8,Support for deprived regions,Mass immigration
0,1,Austria,0,6,6,0.5,0.75,0.25,0.25,0.25,1,0.25,0.5,0.25,0.5,0.5,1,18,5,7,0,4,Influence of Europe in the world,The refugee crisis
0,0,Italy,,7,4,1,0.75,0.5,0.75,0.5,1,0.75,0.75,0.75,1,0.75,0,47,7,5,0,1,The Euro currency,Economic austerity
0,1,France,0,5,4,0.5,0.5,0.5,0.75,0.5,0,0,0,0,0,0,1,43,3,3,0,5,"Removing borders 
 between states",Economic austerity
0,1,Greece,0,4,9,0.5,0,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0,31,3,2,0,3,"Freedom to live and 
 work across the EU",Lack of democracy
0,1,Greece,0,14,1,0,0,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0,0.25,1,37,6,2,1,7,,Unemployment
0,1,Hungary,0,14,3,0,0.5,0.5,0.25,0,0.5,0.25,0,0,0,0.25,0,20,2,2,1,1,,Mass immigration
0,1,Greece,0,5,9,1,0.75,0.5,0.75,0.5,0.5,0.75,0.5,0.25,0.5,0.75,1,38,7,2,0,4,"Removing borders 
 between states",Lack of democracy
0,1,Spain,0,14,9,0.5,0.5,0.5,0.75,1,1,0.75,1,0.25,1,1,1,56,4,4,0,1,,Lack of democracy
0,0,Italy,,14,9,0,0,0.25,0,0,0.75,0,0,0,0.25,0.25,0,41,3,4,0,5,,Lack of democracy
0,1,Hungary,0,8,6,1,1,0.25,0.25,0.25,0.75,0,0.25,0,0.25,0.25,1,27,7,2,0,3,A European identity,The refugee crisis
0,1,Belgium,0,6,6,1,1,0.75,0.75,0.25,1,0.25,0.25,0.75,0.25,0.25,0,64,3,5,0,6,Influence of Europe in the world,The refugee crisis
0,0,United Kingdom,,10,12,0.5,0.25,0.75,1,1,0.5,0.75,1,1,0.75,1,1,44,6,3,0,1,Support for deprived regions,None
0,1,Greece,0,14,12,1,0.5,0.25,0.75,0,0,0.25,0,0,0,0,0,28,3,2,0,5,,None
0,1,Belgium,0,1,8,1,1,1,1,0.75,0.25,0.75,0,0,0.5,0.5,1,48,7,4,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Greece,0,3,4,0,0,0.75,0.25,0,0.25,0.5,0,0.5,0,0.25,0,35,7,2,0,6,The EU single market,Economic austerity
0,1,Greece,0,9,6,0.5,0.25,0.5,0.75,0,0.75,0.5,0.75,0.75,0.75,0.75,0,33,6,2,1,5,Democratic values,The refugee crisis
0,1,Belgium,0,13,3,0,0,0,0,0,0.25,0,0,0,0.25,0,1,65,3,3,0,8,,Mass immigration
0,0,Italy,,4,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0,41,7,,1,5,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Belgium,0,1,4,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0,49,7,,0,3,"Peace on the 
 European continent",Economic austerity
0,1,Spain,0,7,4,1,1,0.25,0.25,0.5,1,0.5,1,0.75,1,0.5,1,65,5,4,0,2,The Euro currency,Economic austerity
0,1,Hungary,0,5,6,1,0.5,0.75,0.25,0,0.5,0,0.25,0,0,0.25,0,23,3,2,0,5,"Removing borders 
 between states",The refugee crisis
0,1,Belgium,0,3,10,1,1,0,0,0.25,0,0.5,0,0,0,0.25,0,70,5,3,0,3,The EU single market,Enlargement to other countries
0,1,Greece,0,13,2,0,0,0.5,0.5,0,0.5,0,0.5,0,0.25,0.5,1,20,4,3,0,5,,Loss of national sovereignty
0,1,Spain,0,4,8,0.5,0.75,0.25,0.25,0.75,0.5,0.25,0.25,0.25,0.25,0.5,1,72,6,,0,8,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Spain,0,5,6,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,57,7,5,0,7,"Removing borders 
 between states",The refugee crisis
0,1,Spain,0,4,8,0,0,0.75,0.75,0.75,0.75,0.25,0.25,0,0.25,0.5,1,70,6,3,0,6,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,0,Italy,,7,8,1,1,0.5,0.5,0,1,1,0.5,0,1,0.5,0,43,3,3,1,0,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Belgium,0,7,10,0,1,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,68,3,4,0,5,The Euro currency,Enlargement to other countries
0,0,United Kingdom,,3,3,0,0,0.25,0.5,0.75,0.25,0.75,0,0,0.25,0.25,1,24,3,3,0,3,The EU single market,Mass immigration
0,0,Italy,,3,5,0.5,1,0.5,0.75,0.25,0,0,0.5,0,0.5,0.5,1,28,6,3,0,5,The EU single market,The Euro single currency
0,1,Spain,0,7,6,0,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,1,72,4,4,0,8,The Euro currency,The refugee crisis
0,1,Spain,0,14,1,0,0.5,0.25,0.5,0,0,0,0.5,0,0.25,1,0,49,3,3,1,2,,Unemployment
0,1,Greece,0,4,5,0,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.75,0,35,6,3,0,5,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,France,0,5,2,0,0,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.5,0,42,5,5,0,5,"Removing borders 
 between states",Loss of national sovereignty
0,1,Greece,0,5,4,0,0,0.5,0.5,0.75,1,0.75,1,0.75,1,1,0,34,4,3,1,2,"Removing borders 
 between states",Economic austerity
0,1,Hungary,0,1,6,0.5,0.5,0.5,0.25,0,0.75,0,0.25,0.25,0,0.25,1,23,3,1,0,7,"Peace on the 
 European continent",The refugee crisis
0,1,Greece,0,4,2,0,0.75,0.5,0.5,0,0.5,0.5,0.5,0.5,0.25,0.5,0,31,4,2,0,3,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,France,0,7,10,1,0.5,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0,38,6,4,0,5,The Euro currency,Enlargement to other countries
0,1,Belgium,0,4,6,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0,57,7,5,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,10,6,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0,26,6,2,0,5,Support for deprived regions,The refugee crisis
0,1,Hungary,0,5,9,1,0.75,0.25,0.5,0.5,1,0.75,1,0.25,0.75,0.75,1,27,7,2,0,6,"Removing borders 
 between states",Lack of democracy
0,1,Spain,0,7,4,1,0.75,0.25,0.75,0.75,0.25,0.5,0,0.25,0.25,0.75,1,41,4,4,0,7,The Euro currency,Economic austerity
0,1,Greece,0,4,2,0,0.25,0.25,0.5,0,0.25,0,0,0,0,0.5,0,37,3,3,0,8,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,Spain,0,5,1,0.5,0.5,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.5,0.5,0,59,2,1,0,7,"Removing borders 
 between states",Unemployment
0,1,Greece,0,14,12,0.5,0.5,0.75,0.25,0.25,0.25,0.75,0.5,0.25,0.5,0.5,0,19,3,1,0,5,,None
0,1,Austria,0,14,4,0,0,0,0,0.25,0.5,0,0,0,0,0.5,0,46,4,2,0,1,,Economic austerity
0,1,Greece,0,4,1,0,0,0,0.5,0,0.5,0,0,0,0,0.5,1,39,6,3,1,6,"Freedom to live and 
 work across the EU",Unemployment
0,1,Greece,0,4,1,0.5,0.25,0,0.25,0.5,0.25,0.75,0.25,0.5,0.25,0.75,0,35,6,4,0,5,"Freedom to live and 
 work across the EU",Unemployment
0,1,Greece,0,10,6,0.5,0.25,0.5,0.75,0,0.5,0,0.5,0.25,0.25,0.5,1,32,6,3,0,8,Support for deprived regions,The refugee crisis
0,1,Greece,0,4,2,0,0,0.25,0.5,0,1,0.25,0.75,0,0.5,0.75,0,26,6,3,0,4,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,Spain,0,8,8,1,0.75,0.75,0.75,0.25,0.75,0,0.25,0.75,0.25,0.5,0,73,8,5,0,5,A European identity,"Bureaucracy and 
 excessive regulation"
0,1,Belgium,0,7,6,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.75,1,64,0,4,0,5,The Euro currency,The refugee crisis
0,1,Greece,0,4,6,0,0.25,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0,34,6,2,0,4,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Greece,0,2,4,0,0.25,0.5,0.75,0.5,1,0.75,1,0.75,0.75,1,0,23,3,1,1,,Protection of the environment,Economic austerity
0,1,Belgium,0,1,2,0,0.75,0,0.25,0.25,0.5,0.5,0.25,0.25,0,0.5,0,70,5,5,0,7,"Peace on the 
 European continent",Loss of national sovereignty
0,1,Greece,0,14,6,0,0,0.5,0.5,0.25,0.75,0.75,0.75,0.75,0.5,0.75,0,37,7,2,1,1,,The refugee crisis
0,1,Belgium,0,7,3,0,0.75,1,0,0,0.25,0.75,0,0.25,0,0,1,27,6,4,0,5,The Euro currency,Mass immigration
0,1,Poland,0,4,10,0,0.25,0.25,0.75,0,0.25,0.25,0.25,0,0,0.25,0,18,2,1,0,5,"Freedom to live and 
 work across the EU",Enlargement to other countries
0,0,United Kingdom,,10,6,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0,54,7,4,0,4,Support for deprived regions,The refugee crisis
0,1,Belgium,0,1,3,0.5,0,0,0.25,0,0,1,0,0,0,0,1,44,5,5,0,10,"Peace on the 
 European continent",Mass immigration
0,0,United Kingdom,,14,8,0,0,0.25,0.25,0,0,0,0,0,0,0,1,52,2,5,0,5,,"Bureaucracy and 
 excessive regulation"
0,1,Spain,0,8,1,0.5,0.75,0.5,0.75,0,1,0,0,0,0.25,0.5,1,30,7,4,0,6,A European identity,Unemployment
0,1,Greece,0,11,4,0.5,0.25,1,0,0,0,0,0,0,0,0,1,37,4,1,1,10,Protection of workers' rights,Economic austerity
0,0,United Kingdom,,6,3,0,0.5,0.5,1,0,0,0,0,0.75,0,0,0,44,3,2,0,5,Influence of Europe in the world,Mass immigration
0,1,Spain,0,1,6,1,0.25,0.75,1,0.5,0.75,0.25,0.5,0.25,0.5,0.75,0,43,7,5,0,4,"Peace on the 
 European continent",The refugee crisis
0,1,Hungary,0,7,6,1,1,0.25,0.25,0.25,0.5,0.25,0.5,0,0.25,0.25,0,27,4,1,0,7,The Euro currency,The refugee crisis
0,1,Belgium,0,14,8,0,0,0,0,0,0,0,0,0,0,0,1,40,3,4,0,7,,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,14,2,0,0,0.75,0.75,0.25,0.75,0,0.75,1,0.5,0.5,0,37,6,7,0,5,,Loss of national sovereignty
0,1,Spain,0,8,5,0,0,0.5,1,0.25,0.5,0.25,0,0.25,0.25,0.5,1,35,4,4,0,1,A European identity,The Euro single currency
0,1,Spain,0,6,5,0,0.75,0.75,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.5,1,67,1,3,0,5,Influence of Europe in the world,The Euro single currency
0,1,Greece,0,5,6,1,0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,23,6,3,1,4,"Removing borders 
 between states",The refugee crisis
0,0,Italy,,6,8,0.5,0.75,0.25,0.25,0.25,0.75,0.5,0.25,0.75,0.75,0.75,0,52,3,,1,5,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,1,Greece,0,4,9,0.5,0.25,0.25,0.25,0.75,1,0.75,0.75,0.25,0.75,0.5,0,25,7,3,0,5,"Freedom to live and 
 work across the EU",Lack of democracy
0,1,France,0,4,4,0,0.25,0.25,0.25,0.75,1,0.75,1,0.5,0.75,0.75,1,41,6,4,0,2,"Freedom to live and 
 work across the EU",Economic austerity
0,0,Italy,,4,4,1,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0,35,3,3,0,0,"Freedom to live and 
 work across the EU",Economic austerity
0,0,Italy,,14,3,0,0,0,0,0,0.25,0,0,0,0.5,0,1,31,3,4,0,10,,Mass immigration
0,1,Hungary,0,10,1,0.5,0.25,0.5,0.5,0.25,1,0.25,0.75,0.75,0.5,0.5,1,26,6,2,0,4,Support for deprived regions,Unemployment
0,1,Spain,0,4,9,0.5,0.75,1,0.75,0.5,1,0.75,0.75,0.75,1,0.5,1,23,4,3,0,3,"Freedom to live and 
 work across the EU",Lack of democracy
0,1,Hungary,0,4,8,0,0.25,0.75,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.75,0,67,2,1,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,11,3,0.5,0.25,0.5,0.75,0.25,0.25,0.5,0.25,0.5,0.75,0.5,0,52,3,3,0,5,Protection of workers' rights,Mass immigration
0,1,Belgium,0,4,3,0.5,0.5,0.5,0.75,0.5,0.25,0.5,0.5,0.75,0.25,0.25,0,68,3,5,0,2,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Spain,0,8,4,1,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.75,1,35,6,4,0,4,A European identity,Economic austerity
0,1,France,0,8,6,1,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.75,0.75,1,59,2,3,0,7,A European identity,The refugee crisis
0,1,Belgium,0,1,3,0.5,0.75,0.25,0.25,0,0.75,0,0,0.75,0,0.25,0,47,6,6,0,4,"Peace on the 
 European continent",Mass immigration
0,0,Italy,,14,5,0.5,0.25,0,0.25,0,0.5,0.25,0.25,0.25,0.25,0.25,0,40,3,4,0,3,,The Euro single currency
0,1,Spain,0,7,6,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0.75,0,53,3,3,0,1,The Euro currency,The refugee crisis
0,1,France,0,12,3,0,0.5,0,0,0,0.25,0,0.5,0,0.25,0.25,0,66,2,4,0,5,Higher standards for consumers,Mass immigration
0,1,Spain,0,7,8,1,1,1,1,1,1,0.75,0.25,0.75,0.5,1,1,56,5,3,0,0,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,4,8,0.5,0.25,0,0.25,0.5,1,0.5,0.75,0.5,0.5,0.5,0,30,7,3,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Germany,1,5,3,0,0,0,0,0.25,0.5,0,0,0,0,0.25,1,68,7,6,0,6,"Removing borders 
 between states",Mass immigration
0,0,United Kingdom,,1,4,0,1,0,0.75,0.75,0,1,0,0.25,0.25,0.75,1,21,6,3,0,6,"Peace on the 
 European continent",Economic austerity
0,0,Italy,,4,5,0,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1,31,3,2,0,4,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,Germany,1,14,9,0,0,0.25,0.25,0.5,0.5,0,0.25,0.75,0,0.25,1,69,7,3,0,5,,Lack of democracy
0,1,Germany,1,1,5,1,0.75,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0,52,3,5,0,8,"Peace on the 
 European continent",The Euro single currency
0,1,France,0,1,4,0,0,0.25,0,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0,56,2,4,1,3,"Peace on the 
 European continent",Economic austerity
0,0,Italy,,7,2,0,0,0,0.25,0.25,0.5,1,0.25,0,0.75,0.5,1,29,3,3,0,9,The Euro currency,Loss of national sovereignty
0,1,France,0,14,9,0,0,0,0,0,0.25,0,0,0,0,0.25,1,68,3,3,0,5,,Lack of democracy
0,1,France,0,7,8,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,60,6,1,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,0,Italy,,1,3,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0,18,2,1,0,5,"Peace on the 
 European continent",Mass immigration
0,1,Belgium,0,4,6,0,0,0.25,0.75,0.25,0.25,0.25,0,0.5,0.25,0.25,0,69,3,5,0,7,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Greece,0,1,4,1,1,0.25,0.75,0.25,0.75,0.5,0.5,0.5,0.5,0.75,1,38,7,3,0,6,"Peace on the 
 European continent",Economic austerity
0,0,United Kingdom,,11,5,0,0.75,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0,70,3,4,0,8,Protection of workers' rights,The Euro single currency
0,1,Poland,0,5,6,0,0,0.5,0.75,0.25,0.5,0.5,0.5,0,0.25,0.25,1,18,2,2,0,9,"Removing borders 
 between states",The refugee crisis
0,0,Italy,,1,9,1,1,0.25,0.5,0.25,0.75,0.75,0.5,0.75,0,0.5,0,43,7,4,0,0,"Peace on the 
 European continent",Lack of democracy
0,1,Spain,0,8,1,0,1,0.75,0.5,0,1,0,0,0,0,0.25,0,26,5,5,0,7,A European identity,Unemployment
0,1,France,0,14,12,0,0,0,0,0,0,0,0.5,0,0,0.5,1,67,2,3,0,5,,None
0,1,Germany,1,7,3,0.5,0,0.25,0.75,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0,65,2,4,0,6,The Euro currency,Mass immigration
0,1,Germany,1,7,6,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0.5,0.75,0.5,1,67,4,5,0,7,The Euro currency,The refugee crisis
0,1,France,0,3,6,1,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.75,1,0.5,0,22,3,5,0,2,The EU single market,The refugee crisis
0,1,Spain,0,10,4,0,0.75,1,1,0.75,1,0.75,0.5,0.75,0.25,0.5,1,67,4,3,0,2,Support for deprived regions,Economic austerity
0,1,Belgium,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,63,3,3,0,5,,Mass immigration
0,1,Belgium,0,10,4,0,0.25,0.5,0.25,0.25,0.75,0.75,0.5,0.5,0.75,0.75,0,23,6,4,0,4,Support for deprived regions,Economic austerity
0,1,Spain,0,4,6,1,0,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0,31,5,3,1,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,France,0,3,8,0,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0,57,5,5,0,7,The EU single market,"Bureaucracy and 
 excessive regulation"
0,1,Greece,0,7,2,0,0,0.5,0.5,0.25,0.5,0,0.5,0.75,0.25,0,0,32,3,1,1,7,The Euro currency,Loss of national sovereignty
0,1,Greece,0,5,5,0.5,0,0.25,0.5,0.25,0.5,0.25,0.75,0.25,0.75,0.5,0,31,6,3,0,5,"Removing borders 
 between states",The Euro single currency
0,1,France,0,4,1,0,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.25,0.5,0,66,2,4,0,1,"Freedom to live and 
 work across the EU",Unemployment
0,1,Spain,0,7,2,0.5,0.5,0.25,0.5,0.25,0,0,0,0,0,0.25,1,31,5,3,0,7,The Euro currency,Loss of national sovereignty
0,1,Greece,0,4,4,0,0.25,0,1,0.25,1,0.75,0.5,1,0.25,0.75,0,28,6,1,1,4,"Freedom to live and 
 work across the EU",Economic austerity
0,1,France,0,5,5,1,0.5,1,0.5,0.5,1,0.75,1,0.75,0.75,0.5,0,66,3,4,0,0,"Removing borders 
 between states",The Euro single currency
0,1,Germany,1,5,1,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0,52,4,3,0,5,"Removing borders 
 between states",Unemployment
0,1,Germany,1,2,3,0,0.75,0.25,0.25,0.25,0.5,0,0,0,0,0,1,48,6,4,0,9,Protection of the environment,Mass immigration
0,1,Germany,1,6,3,0,0,0.25,0.25,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0,66,3,5,0,4,Influence of Europe in the world,Mass immigration
0,0,Italy,,6,8,0,0.25,0.25,0.25,0.5,0.75,0.75,0.25,0.25,0.25,0.75,0,34,6,4,0,5,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,0,Italy,,5,6,1,1,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.75,1,34,3,,0,6,"Removing borders 
 between states",The refugee crisis
0,1,Germany,1,14,3,0,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.25,0.25,0.5,0,63,4,4,0,6,,Mass immigration
0,1,France,0,7,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,35,2,5,0,2,The Euro currency,Mass immigration
0,0,Italy,,5,3,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0.25,0.75,0.5,0.5,0,23,6,4,0,5,"Removing borders 
 between states",Mass immigration
0,0,Italy,,5,10,1,1,0.25,0.25,1,1,1,1,1,1,0.75,1,61,3,5,0,1,"Removing borders 
 between states",Enlargement to other countries
0,0,Italy,,2,2,0.5,1,0.5,0,0.25,0.75,0,0.5,0.75,0.75,0.5,0,36,3,5,0,10,Protection of the environment,Loss of national sovereignty
0,1,France,0,7,8,0,0.25,0.25,0.25,0.75,0.5,0.75,0.5,0.5,0.5,0.5,1,32,7,5,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,France,0,5,2,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.25,0,0.5,0.25,1,56,2,5,0,5,"Removing borders 
 between states",Loss of national sovereignty
0,0,Italy,,5,6,0.5,0.5,0,0,0,0.25,0,0,0,0.25,0.25,1,53,1,4,0,7,"Removing borders 
 between states",The refugee crisis
0,1,France,0,4,3,0,0.75,0,0,0.75,0.25,0.5,0.25,0,0,0.25,0,68,3,4,0,7,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Greece,0,3,4,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0,0.25,0.5,1,60,7,2,0,5,The EU single market,Economic austerity
0,0,Italy,,4,1,0,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0,40,5,4,0,1,"Freedom to live and 
 work across the EU",Unemployment
0,1,Germany,1,14,1,0.5,0,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.5,0,58,2,2,0,2,,Unemployment
0,1,France,0,14,5,0.5,0,0.25,0.5,0.75,0.25,0.5,0,0,0.25,0.5,0,66,2,1,0,1,,The Euro single currency
